OrganizationIdentifier,MonitoringLocationIdentifier,ML_ID,ML_Name,Latitude,Longitude,HUC10_ID,Name_AU,AUID_ATTNS,Type,NavStatus
USGS,USGS-15209770,15209770,,61.484688890000093,-142.8866167,1902010321,National Creek,AK_R_2010321_016,River,Unknown
USGS,USGS-15219000,15219000,,60.760865899999992,-146.174225,1902020106,West Fork Olsen Bay Creek,AK_R_2020106_003,River,Unknown
USGS,USGS-695038146271000,6.95038E+14,,69.843645100000060,-146.4556409,1906050109,Canning River,AK_R_6050109_001,River,Unknown
USGS,USGS-694733144490000,6.94733E+14,,69.792286899999951,-144.819448,1906050213,Marsh Creek,AK_R_6050213_001,River,Unknown
USGS,USGS-693523142580300,6.93523E+14,,69.589549099999957,-142.9702107,1906050415,Aichilik River,AK_R_6050415_001,River,Unknown
USGS,USGS-694207143142300,6.94207E+14,,69.701769400000046,-143.2424479,1906050203,Okerokovik River,AK_R_6050203_001,River,Unknown
USGS,USGS-695225145120000,6.95225E+14,,69.873397079999990,-145.2028048,1906050214,Katakturuk River,AK_R_6050214_002,River,Unknown
USGS,USGS-700438145423500,7.00438E+14,,70.077012190000005,-145.712584,1906050111,Canning River,AK_R_6050111_001,River,Unknown
USGS,USGS-694147144121000,6.94147E+14,,69.696184700000003,-144.2055334,1906050209,Hulahula River,AK_R_6050209_001,River,Unknown
USGS,USGS-693702143410600,6.93702E+14,,69.617032899999984,-143.6877252,1906050204,Jago River,AK_R_6050204_002,River,Unknown
USGS,USGS-15008010,15008010,,56.028022199999988,-130.0732889,1901010601,Texas Creek,AK_R_1010601_012,River,Unknown
USGS,USGS-15129100,15129100,,59.196100299999983,-138.19064,1901040421,Alsek River,AK_R_1040421_001,River,Unknown
USGS,USGS-15056560,15056560,,59.412726000000006,-135.998797,1901030312,Klehini River,AK_R_1030312_006,River,Unknown
USGS,USGS-15015594,15015594,,56.250566670000026,-130.8428528,1901010503,Blue River,AK_R_1010503_001,River,Unknown
USGS,USGS-592514136174000,5.92514E+14,,59.420227599999990,-136.2963028,1901030312,Glacier Creek,AK_R_1030312_003,River,Unknown
USGS,USGS-15007990,15007990,,56.045122200000009,-130.040261,1901010601,Salmon River,AK_R_1010601_009,River,Unknown
USGS,USGS-701409151162900,7.01409E+14,,70.235833299999939,-151.2747222,1906020506,Ublutuoch River,AK_R_6020506_001,River,Unknown
USGS,USGS-701641151284400,7.01641E+14,,70.278055600000016,-151.4788889,1906020507,Blackfish Creek,AK_R_6020507_005,River,Unknown
USGS,USGS-701720151184500,7.0172E+14,,70.288888890000024,-151.3125,1906020506,Ublutuoch River,AK_R_6020506_001,River,Unknown
USGS,USGS-701808151165100,7.01808E+14,,70.302222200000031,-151.2808333,1906020506,Ublutuoch River,AK_R_6020506_001,River,Unknown
USGS,USGS-15056540,15056540,,59.439674500000002,-136.2843568,1901030312,Klehini River,AK_R_1030312_006,River,Unknown
USGS,USGS-700825152071300,7.00825E+14,,70.140405600000022,-152.120311,1906020505,Unnamed Creek,AK_R_6020505_002,River,Unknown
USGS,USGS-701259151583700,7.01259E+14,,70.216305599999998,-151.9768139,1906020505,Unnamed Creek,AK_R_6020505_004,River,Unknown
USGS,USGS-700646152112000,7.00646E+14,,70.112761100000000,-152.1888528,1906020505,Unnamed Creek,AK_R_6020505_003,River,Unknown
USGS,USGS-701008151561200,7.01008E+14,,70.168888889999948,-151.9366,1906020505,Unnamed Creek,AK_R_6020505_005,River,Unknown
USGS,USGS-15015591,15015591,,56.339152779999985,-130.743011,1901010504,Unuk River,AK_R_1010504_005,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-CALCRK0.0,CALCRK0.0,California Creek,61.796410000000002,-148.47792,1902040205,California Creek,AK_R_2040205_003,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-CHIRVR2.3,CHIRVR2.3,Chickaloon River,61.796360000000057,-148.47765,1902040205,Chickaloon River,AK_R_2040205_004,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-KINRVR0.1,KINRVR0.1,Kings River,61.732390000000009,-148.74767,1902040206,Kings River,AK_R_2040206_001,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-ESKCRK5.5,ESKCRK5.5,Eska Creek (above upper culvert),61.738710000000026,-148.9061,1902040207,Eska Creek,AK_R_2040207_005,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-MOOCRK11.7,MOOCRK11.7,Moose Creek (above upper bridge),61.733320000000013,-149.0294,1902040207,Moose Creek,AK_R_2040207_014,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-MOOWTL0.0,MOOWTL0.0,Moose Creek Wetlands,61.734409999999961,-149.02486,1902040207,Moose Creek Wetlands,AK_R_2040207_018,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-WOLOTL1.7,WOLOTL1.7,Wolverine Lake outlet,61.656920000000028,-148.98259,1902040207,Wolverine Lake Outlet,AK_R_2040207_019,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-WOLCRK1.7,WOLCRK1.7,Wolverine Creek,61.655279999999969,-149.03156,1902040207,Wolverine Creek,AK_R_2040207_016,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-CARCRK2.8,CARCRK2.8,Caribou Creek,61.673100000000026,-149.03777,1902040207,Moose Creek,AK_R_2040207_014,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-HICCRK0.5,HICCRK0.5,Hicks Creek,61.791130000000024,-147.93634,1902040203,Hicks Creek,AK_R_2040203_007,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-PURCRK5.2,PURCRK5.2,Purinton Creek,61.811440000000019,-148.13582,1902040204,Purinton Creek,AK_R_2040204_013,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-MOOCRK1.4,MOOCRK1.4,Moose Creek (above Glenn Highway),61.682670000000002,-149.04758,1902040207,Moose Creek,AK_R_2040207_014,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-GRACRK0.3,GRACRK0.3,Granite Creek,61.711260000000024,-148.85049,1902040207,Granite Creek,AK_R_2040207_008,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-ESKCRK1.7,ESKCRK1.7,Eska Creek (above Glenn Highway),61.710940000000015,-148.89871,1902040207,Eska Creek,AK_R_2040207_005,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-BUFCRK0.0,BUFCRK0.0,Buffalo Creek,61.714689999999948,-149.07301,1902040207,Buffalo Creek,AK_R_2040207_001,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-KLESPR0.0,KLESPR0.0,Kleinshcmidt Sprint (Slough),61.673839999999984,-149.03496,1902040207,Kleinschmidt Spring,AK_R_2040207_017,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-MOOCRK0.0,MOOCRK0.0,Moose Creek (mouth),61.673040000000000,-149.03786,1902040207,Moose Creek,AK_R_2040207_014,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-MOOCRK6.6,MOOCRK6.6,Moose Creek (Premier Mine),61.706090000000025,-149.09529,1902040207,Moose Creek,AK_R_2040207_014,River,Unknown
CHICKALOONNATIVEVILLAGE,CHICKALOONNATIVEVILLAGE_WQX-TSICHA44.6,TSICHA44.6,Ts'itonhna Channel 44.6,61.731350000000006,-148.7086,1902040207,Matanuska River,AK_R_2040207_013_003,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-62.53.145.53,62.53.145.53,Gulkana Wild and Scenic River-62.53.145.53,62.526320000000020,-145.5256844,1902010206,Gulkana River,AK_R_2010206_002,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.97.161.89,67.97.161.89,Noatak Wild and Scenic River-67.97.161.89,67.973992140000007,-161.8949751,1905040214,Noatak River,AK_R_5040214_006,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-64.31.141.41,64.31.141.41,Fortymile Wild and Scenic River-64.31.141.41,64.308596499999936,-141.4070614,1907050222,Fortymile River,AK_R_7050222_010,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-62.84.145.67,62.84.145.67,Gulkana Wild and Scenic River-62.84.145.67,62.839427450000009,-145.6665599,1902010202,Gulkana River,AK_R_2010202_002,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-63.89.142.24,63.89.142.24,West Fork Dennison Fork (Fortymile Wild and Scenic River)-63.89.142.24,63.890079870000008,-142.2353528,1907050217,West Fork Dennison Fork,AK_R_7050217_003,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-64.17.141.42,64.17.141.42,Wade Creek (Fortymile Wild and Scenic River)-64.17.141.42,64.166203820000007,-141.4189742,1907050219,Wade Creek,AK_R_7050219_030,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-62.53.145.52,62.53.145.52,Gulkana Wild and Scenic River-62.53.145.52,62.526610909999981,-145.5247412,1902010206,Gulkana River,AK_R_2010206_002,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.88.155.12,67.88.155.12,Alatna Wild and Scenic River-67.88.155.12,67.877941979999974,-155.1190423,1909010302,Alatna River,AK_R_9010302_001,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.72.154.95,67.72.154.95,Alatna Wild and Scenic River-67.72.154.95,67.717584860000017,-154.9527213,1909010302,Alatna River,AK_R_9010302_001,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.42.153.72,67.42.153.72,Alatna Wild and Scenic River-67.42.153.72,67.421968250000006,-153.7177348,1909010308,Alatna River,AK_R_9010308_001,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.55.155.21,67.55.155.21,Noatak Wild and Scenic River-67.55.155.21,67.548316749999969,-155.2087187,1905040101,Noatak River,AK_R_5040101_004,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.66.155.39,67.66.155.39,Noatak Wild and Scenic River-67.66.155.39,67.658449469999951,-155.3882717,1905040102,Noatak River,AK_R_5040102_006,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-65.39.145.72,65.39.145.72,Birch Creek Wild and Scenic River-65.39.145.72,65.388923969999965,-145.7195672,1908040102,Ikhèenjik River,AK_R_8040102_012_002,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.79.152.38,67.79.152.38,John Wild and Scenic River-67.79.152.38,67.786961930000018,-152.3765468,1909010119,John River,AK_R_9010119_002,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-63.33.145.74,63.33.145.74,Delta Wild and Scenic River-63.33.145.74,63.334204739999976,-145.7445131,1908030405,Delta River,AK_R_8030405_006,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.07.151.01,67.07.151.01,North Fork Koyukuk Wild and Scenic River-67.07.151.01,67.068395639999991,-151.0123909,1909010113,North Fork Koyukuk River,AK_R_9010113_004,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-62.86.145.62,62.86.145.62,Gulkana Wild and Scenic River-62.86.145.62,62.856061279999999,-145.6151824,1902010202,Gulkana River,AK_R_2010202_002,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-62.85.145.67,62.85.145.67,Middle Fork Gulkana (Gulkana Wild and Scenic River)-62.85.145.67,62.845756319999992,-145.6720532,1902010201,Middle Fork Gulkana River,AK_R_2010201_001,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-62.72.145.58,62.72.145.58,Gulkana Wild and Scenic River-62.72.145.58,62.719729230000006,-145.5813405,1902010202,Gulkana River,AK_R_2010202_002,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-62.58.145.63,62.58.145.63,Gulkana Wild and Scenic River-62.58.145.63,62.576699240000025,-145.6276364,1902010202,Gulkana River,AK_R_2010202_002,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-62.57.145.63,62.57.145.63,Middle Fork Gulkana (Gulkana Wild and Scenic River)-62.57.145.63,62.574194219999967,-145.6283383,1902010205,West Fork Gulkana River,AK_R_2010205_003,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-64.06.141.77,64.06.141.77,South Fork (Fortymile Wild and Scenic River)-64.06.141.77,64.058715149999998,-141.7665995,1907050220,South Fork Fortymile River,AK_R_7050220_012,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-64.08.141.64,64.08.141.64,Walker Fork (Fortymile Wild and Scenic River)-64.08.141.64,64.078526240000002,-141.6374826,1907050219,Walker Fork,AK_R_7050219_032,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-64.07.142,64.07.142,Mosquito Fork (Fortymile Wild and Scenic River)-64.07.142,64.066458070000010,-141.9954001,1907050213,Mosquito Fork,AK_R_7050213_009,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-63.80.142.21,63.80.142.21,Logging Cabin Creek (Fortymile Wild and Scenic River)-63.80.142.21,63.803115740000017,-142.212787,1907050217,Logging Cabin Creek,AK_R_7050217_001,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-62.71.145.59,62.71.145.59,Gulkana Wild and Scenic River-62.71.145.59,62.714689470000025,-145.5883231,1902010202,Gulkana River,AK_R_2010202_002,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.70.155.96,67.70.155.96,Noatak Wild and Scenic River-67.70.155.96,67.699236719999988,-155.9642996,1905040103,Noatak River,AK_R_5040103_005,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.85.156.47,67.85.156.47,Noatak Wild and Scenic River-67.85.156.47,67.851326520000001,-156.4695317,1905040105,Noatak River,AK_R_5040105_004,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.89.156.84,67.89.156.84,Noatak Wild and Scenic River-67.89.156.84,67.888335090000012,-156.8378964,1905040105,Noatak River,AK_R_5040105_004,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.89.157.42,67.89.157.42,Noatak Wild and Scenic River-67.89.157.42,67.885192659999973,-157.4156268,1905040106,Noatak River,AK_R_5040106_002,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.99.157.95,67.99.157.95,Noatak Wild and Scenic River-67.99.157.95,67.986548649999961,-157.9541283,1905040117,Noatak River,AK_R_5040117_004,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.93.158.38,67.93.158.38,Noatak Wild and Scenic River-67.93.158.38,67.931042069999975,-158.3768568,1905040117,Noatak River,AK_R_5040117_004,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.93.160.23,67.93.160.23,Noatak Wild and Scenic River-67.93.160.23,67.926120800000078,-160.2322421,1905040212,Noatak River,AK_R_5040212_009,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.89.160.89,67.89.160.89,Noatak Wild and Scenic River-67.89.160.89,67.894395229999972,-160.8883875,1905040212,Noatak River,AK_R_5040212_009,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-68.01.161.39,68.01.161.39,Noatak Wild and Scenic River-68.01.161.39,68.006157309999963,-161.393064,1905040214,Noatak River,AK_R_5040214_006,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.99.161.6,67.99.161.6,Noatak Wild and Scenic River-67.99.161.6,67.986607560000067,-161.6020147,1905040214,Noatak River,AK_R_5040214_006,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.97.150.51,67.97.150.51,North Fork Koyukuk Wild and Scenic River-67.97.150.51,67.971786360000067,-150.5079621,1909010108,North Fork Koyukuk River,AK_R_9010108_010,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.67.154.46,67.67.154.46,Alatna Wild and Scenic River-67.67.154.46,67.667939230000002,-154.4582393,1909010302,Alatna River,AK_R_9010302_001,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-67.54.154.1,67.54.154.1,Alatna Wild and Scenic River-67.54.154.1,67.544741090000002,-154.0993061,1909010308,Alatna River,AK_R_9010308_001,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-64.52.141.59,64.52.141.59,Champion Creek (Fortymile Wild and Scenic River)-64.52.141.59,64.520438950000042,-141.5941942,1907050202,Champion Creek,AK_R_7050202_003,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-64.55.142.13,64.55.142.13,Champion Creek (Fortymile Wild and Scenic River)-64.55.142.13,64.553925569999961,-142.1284738,1907050203,North Fork Fortymile River,AK_R_7050203_011,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-64.44.142.14,64.44.142.14,North Fork (Fortymile Wild and Scenic River)-64.44.142.14,64.439258619999990,-142.1395454,1907050208,North Fork Fortymile River,AK_R_7050208_008,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-64.30.141.96,64.30.141.96,North Fork (Fortymile Wild and Scenic River)-64.30.141.96,64.303270710000007,-141.9631406,1907050208,North Fork Fortymile River,AK_R_7050208_008,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-64.24.141.75,64.24.141.75,North Fork (Fortymile Wild and Scenic River)-64.24.141.75,64.242729309999973,-141.7544683,1907050208,North Fork Fortymile River,AK_R_7050208_008,River,Unknown
ADVENTURESCIENTISTS,ADVENTURESCIENTISTS-63.25.145.69,63.25.145.69,Delta Wild and Scenic River-63.25.145.69,63.254464200000001,-145.6939595,1908030403,Phelan Creek,AK_R_8030403_004,River,Unknown
CHICKALOONNATIVEVILLAGE_WQX,CHICKALOONNATIVEVILLAGE_WQX-TSICHA49.0,TSICHA49.0,Ts'itonhna Channel @ beaver pond culvert,61.737170000000020,-148.68486,1902040207,Matanuska River,AK_R_2040207_013_003,River,Unknown
CHICKALOONNATIVEVILLAGE_WQX,CHICKALOONNATIVEVILLAGE_WQX-CHIRVR0.3,CHIRVR0.3,Chickaloon River (above Glenn Highway),61.785910000000008,-148.45424,1902040205,Chickaloon River,AK_R_2040205_004,River,Unknown
CHICKALOONNATIVEVILLAGE_WQX,CHICKALOONNATIVEVILLAGE_WQX-KINRVR0.8,KINRVR0.8,Kings River (at trail campground),61.734499999999997,-148.74055,1902040206,Kings River,AK_R_2040206_001,River,Unknown
AKDECWQ,AKDECWQ-NRS23-Selawik-02,NRS23-Selawik-02,Selawik River 2,66.488136300000008,-158.0717588,1905030106,Selawik River,AK_R_5030106_004,River,Unknown
AKDECWQ,AKDECWQ-NRS23-Selawik-07,NRS23-Selawik-07,Selawik River 7,66.474200220000000,-157.3711669,1905030101,Selawik River,AK_R_5030101_001,River,Unknown
AKDECWQ,AKDECWQ-NRS23-Selawik-06,NRS23-Selawik-06,Selawik River 6,66.487342190000049,-157.2654499,1905030101,Selawik River,AK_R_5030101_001,River,Unknown
AKDECWQ,AKDECWQ-NRS23-Selawik-01,NRS23-Selawik-01,Selawik River 1,66.494352230000047,-158.1832405,1905030106,Selawik River,AK_R_5030106_004,River,Unknown
AKDECWQ,AKDECWQ-NRS23-Selawik-25,NRS23-Selawik-25,Selawik River 25,66.488290860000006,-158.2449531,1905030106,Selawik River,AK_R_5030106_004,River,Unknown
AKDECWQ,AKDECWQ-KC02,KC02,Ketchikan Creek-02,55.343995999999983,-131.639956,1901010204,Ketchikan Creek,AK_R_1010204_003,River,Unknown
AKDECWQ,AKDECWQ-KC01,KC01,Ketchikan Creek-01,55.344244999999994,-131.632391,1901010204,Ketchikan Creek,AK_R_1010204_003,River,Unknown
AKDECWQ,AKDECWQ-HC01,HC01,Hoadley Creek 01,55.358964000000036,-131.679784,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
AKDECWQ,AKDECWQ-CC02,CC02,Carlanna Creek 02,55.358069999999977,-131.69534,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
AKDECWQ,AKDECWQ-VanCr-3,VanCr-3,Vanderbilt Creek 3,58.349394000000004,-134.492131,1901030106,Vanderbilt Creek,AK_R_1030106_037,River,Unknown
AKDECWQ,AKDECWQ-VanCr-2,VanCr-2,Vanderbilt Creek 2,58.351319999999987,-134.490993,1901030106,Vanderbilt Creek,AK_R_1030106_037,River,Unknown
AKDECWQ,AKDECWQ-VanCr-1,VanCr-1,Vanderbilt Creek 1,58.355838000000013,-134.485686,1901030106,Vanderbilt Creek,AK_R_1030106_037,River,Unknown
AKDECWQ,AKDECWQ-KC03,KC03,Ketchikan Creek-03,55.342920000000021,-131.64374,1901010204,Ketchikan Creek,AK_R_1010204_003,River,Unknown
AKDECWQ,AKDECWQ-HC02,HC02,Hoadley Creek 02,55.353730999999996,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
AKDECWQ,AKDECWQ-CC01,CC01,Carlanna Creek-01,55.368520999999987,-131.691741,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
AKDECWQ,AKDECWQ-NRS23-Selawik-04,NRS23-Selawik-04,Selawik River 4,66.497353389999930,-157.2212899,1905030101,Selawik River,AK_R_5030101_001,River,Unknown
AKDECWQ,AKDECWQ-NRS23-Selawik-10,NRS23-Selawik-10,Selawik River 10,66.496106139999966,-157.210202,1905030101,Selawik River,AK_R_5030101_001,River,Unknown
AKDECWQ,AKDECWQ-NRS23-Selawik-09,NRS23-Selawik-09,Selawik River 9,66.483857550000039,-158.0042337,1905030106,Selawik River,AK_R_5030106_004,River,Unknown
AKDECWQ,AKDECWQ-NRS23-Selawik-11,NRS23-Selawik-11,Selawik River 11,66.492251610000011,-157.4783457,1905030106,Selawik River,AK_R_5030106_004,River,Unknown
AKDECWQ,AKDECWQ-NRS23-Selawik-12,NRS23-Selawik-12,Selawik River 12,66.470822889999965,-157.8902521,1905030106,Selawik River,AK_R_5030106_004,River,Unknown
AKDECWQ,AKDECWQ-NRS23-Selawik-13,NRS23-Selawik-13,Selawik River 13,66.480450379999994,-158.1002331,1905030106,Selawik River,AK_R_5030106_004,River,Unknown
AKDECWQ,AKDECWQ-NRS23-Selawik-03,NRS23-Selawik-03,Selawik River 3,66.482153160000024,-157.3631257,1905030101,Selawik River,AK_R_5030101_001,River,Unknown
AKDECWQ,AKDECWQ-NRS23-Selawik-08,NRS23-Selawik-08,Selawik River 8,66.476032869999983,-157.7488266,1905030106,Selawik River,AK_R_5030106_004,River,Unknown
AKDECWQ,AKDECWQ-NRS23-Selawik-05,NRS23-Selawik-05,Selawik River 5,66.486487930000010,-158.1840784,1905030106,Selawik River,AK_R_5030106_004,River,Unknown
AKDECWQ,AKDECWQ-PHC-10,PHC-10,Pederson Hill Creek Site 10,58.365763999999999,-134.624212,1901030106,Pederson Hill Creek/Casa Del Sol,AK_R_1030106_038,River,Unknown
AKDECWQ,AKDECWQ-ER-SF,ER-SF,Eagle River - South Fork,61.288092000000006,-149.476331,1902040103,South Fork Eagle River,AK_R_2040103_007,River,Unknown
AKDECWQ,AKDECWQ-ER-VFW,ER-VFW,Eagle River - VFW Road,61.310309000000018,-149.57826,1902040103,Eagle River,AK_R_2040103_003_004,River,Navigable
AKDECWQ,AKDECWQ-ER-GB,ER-GB,Eagle River - Greenbelt,61.297501999999909,-149.535363,1902040103,Eagle River,AK_R_2040103_003_004,River,Navigable
AKDECWQ,AKDECWQ-ER-NF,ER-NF,Eagle River - North Fork,61.277354000000003,-149.38103,1902040103,Eagle River,AK_R_2040103_003_005,River,Navigable
GTC_WQX,GTC_WQX-GTC-KR,GTC-KR,Kuskokwim River 1 (KR-1),61.895939999999982,-157.7021,1903050101,Kuskokwim River (Georgetown),AK_R_3050101_006_001,River,Unknown
GTC_WQX,GTC_WQX-GTC-GR,GTC-GR,George River 1 (GR-1),61.898139999999977,-157.7139,1903050107,George River,AK_R_3050107_005,River,Unknown
GTC_WQX,GTC_WQX-CHU-A,CHU-A,Site A-CHU,61.587280000000021,-159.334,1903050124,Kuskokwim River,AK_R_3050124_006,River,Unknown
GTC_WQX,GTC_WQX-CHU-B,CHU-B,Site B-CHU,61.570429999999995,-159.2514,1903050124,Kuskokwim River,AK_R_3050124_006,River,Unknown
GTC_WQX,GTC_WQX-CHU-C-KRMC,CHU-C-KRMC,Site C - 100' above Confluence of Kuskokwim River on Mission Creek,61.567929999999983,-159.252,1903050124,Kuskokwim River,AK_R_3050124_006,River,Unknown
GTC_WQX,GTC_WQX-CHU-D-MC,CHU-D-MC,Site D - 200' Upstream Mission Creak,61.568249999999985,-159.217,1903050124,Kuskokwim River,AK_R_3050124_006,River,Unknown
GTC_WQX,GTC_WQX-CHU-E-OL,CHU-E-OL,Site E - Outlet of Man made lake NE of new airport,61.587470000000032,-159.0413,1903050124,Kuskokwim River,AK_R_3050124_006,River,Unknown
GTC_WQX,GTC_WQX-ANI-M,ANI-M,ANI-Mouth,61.570729999999962,-159.492,1903050123,Aniak River,AK_R_3050123_001,River,Unknown
GTC_WQX,GTC_WQX-ANI-S,ANI-S,ANI-Slough,61.572589999999984,-159.529,1903050205,Aniak Slough,AK_R_3050205_001,River,Unknown
GTC_WQX,GTC_WQX-ANI-B,ANI-B,ANI-Barge,61.598160000000000,-159.616,1903050205,Kuskokwim River,AK_R_3050205_003,River,Unknown
GTC_WQX,GTC_WQX-ANI-UK,ANI-UK,ANI-Upper K,61.593029999999985,-159.447,1903050124,Kuskokwim River,AK_R_3050124_006,River,Unknown
LEVELOCK,LEVELOCK-LVC 1,LVC 1,Kvichak River,59.250900000000037,-156.3538,1903020614,Kvichak River,AK_R_3020614_003,River,Unknown
LEVELOCK,LEVELOCK-LVC 2,LVC 2,Yellow Creek,59.180199999999985,-156.6897,1903020622,Unnamed Creek,AK_R_3020622_012,River,Unknown
LEVELOCK,LEVELOCK-LVC 3,LVC 3,Branch River,59.032800000000023,-156.6535,1903020620,Alagnak River,AK_R_3020620_001,River,Unknown
GTC_WQX,GTC_WQX-KR-1,KR-1,Kuskokwim River 1,61.895939999999982,-157.7021,1903050101,Kuskokwim River (Georgetown),AK_R_3050101_006_001,River,Unknown
GTC_WQX,GTC_WQX-GR-1,GR-1,George River 1,61.898139999999977,-157.7139,1903050107,George River,AK_R_3050107_005,River,Unknown
AKDECWQ,AKDECWQ-LS-1 km up,LS-1 km up,Little Susitna River 1 km upstream PUF boat launch,61.442379999999964,-150.16205,1902050512,Little Susitna River,AK_R_2050512_016_003,River,Navigable
AKDECWQ,AKDECWQ-LS-0 PUF,LS-0 PUF,Little Susitna River,61.437209999999993,-150.17657,1902050512,Little Susitna River,AK_R_2050512_016_003,River,Navigable
AKDECWQ,AKDECWQ-TWC-Klehini-Upstream,TWC-Klehini-Upstream,Klehini River Upstream,59.440720000000077,-136.34552,1901030312,Klehini River,AK_R_1030312_006,River,Unknown
AKDECWQ,AKDECWQ-SDM17-LK,SDM17-LK,Klehini River 1,59.412960000000020,-136.00375,1901030312,Klehini River,AK_R_1030312_006,River,Unknown
