ActivityTypeCode,ActivityMediaName,TADA.ActivityMediaName,ActivityMediaSubdivisionName,ResultSampleFractionText,TADA.ResultSampleFractionText,CharacteristicName,TADA.CharacteristicName,SubjectTaxonomicName,SampleTissueAnatomyName,MethodSpeciationName,TADA.MethodSpeciationName,TADA.ComparableDataIdentifier,ActivityStartDate,ActivityStartTime.Time,ActivityStartTime.TimeZoneCode,ActivityStartDateTime,ResultMeasureValue,ResultMeasure.MeasureUnitCode,TADA.ResultMeasureValue,TADA.ResultMeasure.MeasureUnitCode,TADA.WQXResultUnitConversion,ResultValueTypeName,TADA.ResultMeasureValueDataTypes.Flag,ResultDetectionConditionText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure.MeasureValue,DetectionQuantitationLimitMeasure.MeasureUnitCode,TADA.DetectionQuantitationLimitMeasure.MeasureValue,TADA.DetectionQuantitationLimitMeasure.MeasureUnitCode,TADA.DetectionQuantitationLimitMeasure.MeasureValueDataTypes.Flag,ResultDepthHeightMeasure.MeasureValue,TADA.ResultDepthHeightMeasure.MeasureValue,TADA.ResultDepthHeightMeasure.MeasureValueDataTypes.Flag,ResultDepthHeightMeasure.MeasureUnitCode,TADA.ResultDepthHeightMeasure.MeasureUnitCode,ResultDepthAltitudeReferencePointText,ActivityRelativeDepthName,ActivityDepthHeightMeasure.MeasureValue,TADA.ActivityDepthHeightMeasure.MeasureValue,TADA.ActivityDepthHeightMeasure.MeasureValueDataTypes.Flag,ActivityDepthHeightMeasure.MeasureUnitCode,TADA.ActivityDepthHeightMeasure.MeasureUnitCode,ActivityTopDepthHeightMeasure.MeasureValue,TADA.ActivityTopDepthHeightMeasure.MeasureValue,TADA.ActivityTopDepthHeightMeasure.MeasureValueDataTypes.Flag,ActivityTopDepthHeightMeasure.MeasureUnitCode,TADA.ActivityTopDepthHeightMeasure.MeasureUnitCode,ActivityBottomDepthHeightMeasure.MeasureValue,TADA.ActivityBottomDepthHeightMeasure.MeasureValue,TADA.ActivityBottomDepthHeightMeasure.MeasureValueDataTypes.Flag,ActivityBottomDepthHeightMeasure.MeasureUnitCode,TADA.ActivityBottomDepthHeightMeasure.MeasureUnitCode,ResultTimeBasisText,StatisticalBaseCode,ResultFileUrl,ResultAnalyticalMethod.MethodName,ResultAnalyticalMethod.MethodDescriptionText,ResultAnalyticalMethod.MethodIdentifier,ResultAnalyticalMethod.MethodIdentifierContext,ResultAnalyticalMethod.MethodUrl,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionMethod.MethodDescriptionText,SampleCollectionEquipmentName,MeasureQualifierCode,ResultStatusIdentifier,ResultCommentText,ActivityCommentText,HydrologicCondition,HydrologicEvent,DataQuality.PrecisionValue,DataQuality.BiasValue,DataQuality.ConfidenceIntervalValue,DataQuality.UpperConfidenceLimitValue,DataQuality.LowerConfidenceLimitValue,SamplingDesignTypeCode,LaboratoryName,ResultLaboratoryCommentText,ResultIdentifier,ActivityIdentifier,OrganizationIdentifier,OrganizationFormalName,ProjectName,ProjectDescriptionText,ProjectIdentifier,ProjectFileUrl,QAPPApprovedIndicator,QAPPApprovalAgencyName,CountryCode,StateCode,CountyCode,MonitoringLocationName,TADA.MonitoringLocationName,MonitoringLocationTypeName,TADA.MonitoringLocationTypeName,MonitoringLocationDescriptionText,LatitudeMeasure,TADA.LatitudeMeasure,LongitudeMeasure,TADA.LongitudeMeasure,HorizontalCoordinateReferenceSystemDatumName,HUCEightDigitCode,MonitoringLocationIdentifier,TADA.MonitoringLocationIdentifier,AquiferName,AquiferTypeName,LocalAqfrName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityEndDate,ActivityEndTime.Time,ActivityEndTime.TimeZoneCode,ActivityEndDateTime,ActivityConductingOrganizationText,SampleAquifer,ActivityLocation.LatitudeMeasure,ActivityLocation.LongitudeMeasure,ResultWeightBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,USGSPCode,BinaryObjectFileName,BinaryObjectFileTypeCode,AnalysisStartDate,ResultDetectionQuantitationLimitUrl,LabSamplePreparationUrl,ActivityStartTime.TimeZoneCode_offset,ActivityEndTime.TimeZoneCode_offset,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,FormationTypeText,ProjectMonitoringLocationWeightingUrl,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,ProviderName,LastUpdated
Sample-Routine,Water,WATER,Surface Water,Dissolved,DISSOLVED,Total dissolved solids,TOTAL DISSOLVED SOLIDS,NA,NA,NA,NA,TOTAL DISSOLVED SOLIDS_DISSOLVED_NA_UG/L,2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,88,mg/l,88000,UG/L,Convert,Actual,Numeric,NA,Lower Reporting Limit,20,mg/l,20000,UG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,"ROE, wf, 180C, by weight (NWQL)","USGS TWRI 5-A1/1989, p 437",ROE10,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,"USGS-National Water Quality Lab, Denver, CO",holding time exceededsee result laboratory comment,NWIS-121857091,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,180 deg C,NA,70300,NA,NA,2021-10-25,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Dissolved,DISSOLVED,Total dissolved solids,TOTAL DISSOLVED SOLIDS,NA,NA,NA,NA,TOTAL DISSOLVED SOLIDS_DISSOLVED_NA_UG/L,2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,74,mg/l,74000,UG/L,Convert,Actual,Numeric,NA,NA,NA,NA,NA,NA,NA - Not Available,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",ALGOR,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,NA,NA,NWIS-121857092,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,70301,NA,NA,NA,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Dissolved,DISSOLVED,Total dissolved solids,TOTAL DISSOLVED SOLIDS,NA,NA,NA,NA,TOTAL DISSOLVED SOLIDS_DISSOLVED_NA_UG/L,2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,0.12,tons/ac ft,88255.48407809062,UG/L,Convert,Actual,Numeric,NA,NA,NA,NA,NA,NA,NA - Not Available,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",ALGOR,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,NA,NA,NWIS-121857093,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,70303,NA,NA,NA,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Dissolved,DISSOLVED,Ammonia and ammonium,AMMONIA AND AMMONIUM,NA,NA,NA,NA,AMMONIA AND AMMONIUM_DISSOLVED_NA_NA,2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,NA,NA,NA,NA,No Result Value,Actual,NA - Not Available,Not Detected,Historical Lower Reporting Limit,0.026,mg/l NH4,0.026,MG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",ALGOR,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,NA,NA,NWIS-121857094,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,71846,NA,NA,NA,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Dissolved,DISSOLVED,Nitrate,NITRATE,NA,NA,NA,NA,NITRATE_DISSOLVED_NA_NA,2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,NA,NA,NA,NA,No Result Value,Actual,NA - Not Available,Not Detected,Historical Lower Reporting Limit,0.044,mg/l asNO3,0.044,MG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",ALGOR,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,NA,NA,NWIS-121857095,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,71851,NA,NA,NA,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Dissolved,DISSOLVED,Nitrite,NITRITE,NA,NA,NA,NA,NITRITE_DISSOLVED_NA_NA,2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,NA,NA,NA,NA,No Result Value,Actual,NA - Not Available,Not Detected,Historical Lower Reporting Limit,0.003,mg/l asNO2,0.003,MG/L,Numeric,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",ALGOR,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,NA,NA,NWIS-121857096,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,71856,NA,NA,NA,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,NA,NA,Depth,DEPTH,NA,NA,NA,NA,DEPTH_NA_NA_M,2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,3.00,ft,0.9144000000000001,M,Convert,Actual,Numeric,NA,NA,NA,NA,NA,NA,NA - Not Available,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NWIS-121857097,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,81903,NA,NA,NA,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Total,TOTAL,Specific conductance,SPECIFIC CONDUCTANCE,NA,NA,NA,NA,SPECIFIC CONDUCTANCE_TOTAL_NA_US/CM @25C,2021-08-14,11:30:00,AKDT,2021-08-14 19:30:00,147,uS/cm @25C,147,US/CM @25C,No Target Unit,Actual,Numeric,NA,Lower Reporting Limit,5,uS/cm @25C,5,US/CM @25C,Numeric,NA,NA,NA - Not Available,NA,NA,NA,NA,4.5,1.3716000000000002,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,"Specific cond, lab, autom bridge","USGS TWRI 5-A1/1989, p 461",WHT03,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,"USGS-National Water Quality Lab, Denver, CO",NA,NWIS-121857101,nwisak.01.02100232,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,70.0359458,70.0359458,-143.2305374,-143.2305374,NAD83,19060502,USGS-700210143134000,USGS-700210143134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,25 deg C,NA,90095,NA,NA,2021-09-09,NA,NA,8,NA,NA,Unknown,Unknown,Interpolated from MAP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,NA,NA,"Temperature, water","TEMPERATURE, WATER",NA,NA,NA,NA,"TEMPERATURE, WATER_NA_NA_DEG C",2021-08-14,10:30:00,AKDT,2021-08-14 18:30:00,7.4,deg C,7.4,DEG C,Convert,Actual,Numeric,NA,NA,NA,NA,NA,NA,NA - Not Available,NA,NA,NA - Not Available,NA,NA,NA,NA,3,0.9144000000000001,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NWIS-121857107,nwisak.01.02100233,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,69.99,69.99,-143.7008333,-143.7008333,NAD83,19060502,USGS-695924143420301,USGS-695924143420301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,00010,NA,NA,NA,NA,NA,8,NA,24000,1,seconds,Interpolated from Digital MAP.,109,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,NA,NA,Barometric pressure,BAROMETRIC PRESSURE,NA,NA,NA,NA,BAROMETRIC PRESSURE_NA_NA_MM/HG,2021-08-14,10:30:00,AKDT,2021-08-14 18:30:00,749,mm/Hg,749,MM/HG,No Target Unit,Actual,Numeric,NA,NA,NA,NA,NA,NA,NA - Not Available,NA,NA,NA - Not Available,NA,NA,NA,NA,3,0.9144000000000001,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,"Atmospheric pressure, barometer",USGS National Field Manual,BAROM,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NWIS-121857108,nwisak.01.02100233,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,69.99,69.99,-143.7008333,-143.7008333,NAD83,19060502,USGS-695924143420301,USGS-695924143420301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,00025,NA,NA,NA,NA,NA,8,NA,24000,1,seconds,Interpolated from Digital MAP.,109,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,NA,NA,Number of sampling points,NUMBER OF SAMPLING POINTS,NA,NA,NA,NA,NUMBER OF SAMPLING POINTS_NA_NA_COUNT,2021-08-14,10:30:00,AKDT,2021-08-14 18:30:00,1,count,1,COUNT,Convert,Actual,Numeric,NA,NA,NA,NA,NA,NA,NA - Not Available,NA,NA,NA - Not Available,NA,NA,NA,NA,3,0.9144000000000001,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NWIS-121857109,nwisak.01.02100233,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,69.99,69.99,-143.7008333,-143.7008333,NAD83,19060502,USGS-695924143420301,USGS-695924143420301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,00063,NA,NA,NA,NA,NA,8,NA,24000,1,seconds,Interpolated from Digital MAP.,109,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Total,TOTAL,Specific conductance,SPECIFIC CONDUCTANCE,NA,NA,NA,NA,SPECIFIC CONDUCTANCE_TOTAL_NA_US/CM @25C,2021-08-14,10:30:00,AKDT,2021-08-14 18:30:00,120,uS/cm @25C,120,US/CM @25C,No Target Unit,Actual,Numeric,NA,NA,NA,NA,NA,NA,NA - Not Available,NA,NA,NA - Not Available,NA,NA,NA,NA,3,0.9144000000000001,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NWIS-121857110,nwisak.01.02100233,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,69.99,69.99,-143.7008333,-143.7008333,NAD83,19060502,USGS-695924143420301,USGS-695924143420301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,25 deg C,NA,00095,NA,NA,NA,NA,NA,8,NA,24000,1,seconds,Interpolated from Digital MAP.,109,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Total,TOTAL,"Acidity, (H+)","ACIDITY, (H+)",NA,NA,NA,NA,"ACIDITY, (H+)_TOTAL_NA_UG/L",2021-08-14,10:30:00,AKDT,2021-08-14 18:30:00,0.00004,mg/l,0.04,UG/L,Convert,Actual,Numeric,NA,NA,NA,NA,NA,NA,NA - Not Available,NA,NA,NA - Not Available,NA,NA,NA,NA,3,0.9144000000000001,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",ALGOR,USGS,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,NA,NA,NWIS-121857111,nwisak.01.02100233,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,69.99,69.99,-143.7008333,-143.7008333,NAD83,19060502,USGS-695924143420301,USGS-695924143420301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,00191,NA,NA,NA,NA,NA,8,NA,24000,1,seconds,Interpolated from Digital MAP.,109,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,NA,NA,NA,NA,NA,NA,NWIS,NA
Sample-Routine,Water,WATER,Surface Water,Dissolved,DISSOLVED,Oxygen,OXYGEN,NA,NA,NA,NA,OXYGEN_DISSOLVED_NA_UG/L,2021-08-14,10:30:00,AKDT,2021-08-14 18:30:00,11.4,mg/l,11400,UG/L,Convert,Actual,Numeric,NA,NA,NA,NA,NA,NA,NA - Not Available,NA,NA,NA - Not Available,NA,NA,NA,NA,3,0.9144000000000001,Numeric,feet,m,NA,NA,NA - Not Available,NA,NA,NA,NA,NA - Not Available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,USGS parameter code 82398,"Single vertical, depth integrated",NA,Van Dorn sampler,NA,Preliminary,NA,NA,"Stable, normal stage",Routine sample,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NWIS-121857112,nwisak.01.02100233,USGS-AK,USGS Alaska Water Science Center,NA,NA,NA,NA,NA,NA,US,02,185,NA,NA,"Lake, Reservoir, Impoundment","LAKE, RESERVOIR, IMPOUNDMENT",NA,69.99,69.99,-143.7008333,-143.7008333,NAD83,19060502,USGS-695924143420301,USGS-695924143420301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,NA,NA,NA,NA,NA,NA,00300,NA,NA,NA,NA,NA,8,NA,24000,1,seconds,Interpolated from Digital MAP.,109,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,NA,NA,NA,NA,NA,NA,NWIS,NA
